Id,total_wages
24485,40558.44
24486,4317.147999999999
24487,73984.37999999999
24488,1958.8700000000001
24489,4068.889
24490,119856.73799999998
24491,2378.5879999999997
24492,1174.695
24493,28953.718
24494,79666.98499999999
24495,2244.348
24496,125105.54000000001
24497,54146.496999999996
24498,41329.994
24499,10919.904999999999
24500,78643.01499999998
24501,1816.586
24502,31230.178999999996
24503,153.945
24504,3944.619
24505,45789.845
24506,2442.505
24507,18898.297000000002
24508,6992.615000000001
24509,144.68
24510,6445.8330000000005
24511,11230.689
24512,1232.7450000000001
24513,1626.6789999999999
24514,1974.9350000000002
24515,2564.934
24516,9494.151
24517,17138.624
24518,4715.25
24519,54022.09700000001
24520,53111.08
24521,54555.14599999999
24522,6868.15
24523,13612.319
24524,71355.77500000001
24525,880.7
24526,1588.653
24527,4463.0199999999995
24528,112184.68500000001
24529,502.96999999999997
24530,2991.339
24531,13827.116
24532,52547.353
24533,210.93
24534,2416.2279999999996
24535,418.96833333333336
24536,11091.855999999996
24537,3551.8599999999997
24538,387.7109999999999
24539,3958.990999999999
24540,55953.422000000006
24541,415.02
24542,7743.331999999999
24543,6147.291
24544,1717.632
24545,23016.690000000002
24546,9936.155999999999
24547,5394.755
24548,741.904
24549,75663.469
24550,6232.895
24551,10945.33
24552,1310.4099999999999
24553,95542.15900000001
24554,1649.9350000000002
24555,79072.95599999999
24556,23481.571000000004
24557,23541.007
24558,29768.994
24559,197.546
24560,12128.061
24561,75701.193
24562,60127.340000000004
24563,84198.757
24564,164762.49200000003
24565,130107.242
24566,1827.2940000000003
24567,5844.021000000002
24568,1375.7857142857142
24569,5494.216
24570,52396.142
24571,39803.191
24572,3842.1929999999993
24573,8095.268000000001
24574,19120.117
24575,18832.919
24576,138.37
24577,847.725
24578,2827.864
24579,1523.595
24580,115576.04199999999
24581,5025.950999999999
24582,4231.91
24583,6189.005
24584,8021.377
24585,1259.382
24586,1430.08
24587,89519.91300000002
24588,634.6899999999999
24589,222.96999999999997
24590,27313.601999999995
24591,2181.155
24592,63.30800000000001
24593,4036.7649999999994
24594,79563.70499999999
24595,2407.165
24596,21918.075
24597,5940.077285714286
24598,754.415
24599,52687.406
24600,5800.4310000000005
24601,3018.988
24602,32073.986000000004
24603,3588.478
24604,3556.4
24605,3062.1949999999997
24606,71858.94
24607,4841.070000000001
24608,25853.295
24609,27971.398000000005
24610,19881.094999999998
24611,2618.2440000000006
24612,2904.803
24613,31338.469
24614,120615.23300000001
24615,95026.656
24616,12664.893
24617,8714.373
24618,79461.851
24619,48955.425
24620,6247.358
24621,34998.719999999994
24622,5734.655000000001
24623,4382.573
24624,6116.976000000001
24625,7220.895000000001
24626,58730.988
24627,6721.987000000001
24628,1441.3980000000001
24629,2631.41
24630,50637.112
24631,2413.893
24632,5933.825333333334
24633,1345.28
24634,5360.837000000001
24635,10131.938999999998
24636,3397.142
24637,7445.651000000001
24638,7022.0160000000005
24639,3072.4139999999998
24640,55855.740000000005
24641,2758.774833333334
24642,60230.19900000001
24643,56730.494999999995
24644,34074.323000000004
24645,25308.843
24646,34891.006
24647,7996.261
24648,2254.02
24649,9280.447999999999
24650,96461.34999999999
24651,6500.4169999999995
24652,124625.89499999997
24653,1476.7
24654,41031.5
24655,74639.595
24656,111.91499999999999
24657,9430.628999999997
24658,975.15
24659,114679.53099999999
24660,4045.2949999999996
24661,1437.6100000000001
24662,132269.43700000003
24663,59344.52400000001
24664,2729.408
24665,5270.426
24666,9381.907
24667,2437.1769999999997
24668,439.075
24669,3933.6520000000005
24670,7462.49
24671,1745.56
24672,5489.888000000001
24673,25026.164
24674,115008.68900000001
24675,1535.1119999999999
24676,709.65
24677,52808.341
24678,69436.859
24679,1754.2266666666667
24680,54012.042
24681,60343.391
24682,115124.55
24683,118468.08600000001
24684,21836.95
24685,40852.89399999999
24686,56475.87100000001
24687,3311.8300000000004
24688,6729.8910000000005
24689,57832.45199999999
24690,2189.41
24691,5008.822000000001
24692,68075.98999999999
24693,30491.353000000003
24694,5901.592
24695,262.465
24696,1461.4189999999999
24697,49795.71800000001
24698,120437.31399999998
24699,219.43
24700,116677.76000000001
24701,7874.844999999999
24702,4371.647999999999
24703,3098.54
24704,8962.184
24705,243.23000000000002
24706,10549.177000000001
24707,411.5
24708,103067.233
24709,4434.635
24710,7611.954000000001
24711,96699.765
24712,74910.22
24713,3133.7799999999997
24714,6248.526999999999
24715,30539.131000000005
24716,45350.243
24717,23155.716000000004
24718,9681.497
24719,1098.0674999999999
24720,19688.627
24721,2421.254
24722,55623.175
24723,29287.418999999994
24724,152994.546
24725,2931.1960000000004
24726,3664.1089999999995
24727,96715.678
24728,2942.0340000000006
24729,41174.529
24730,143414.539
24731,104108.978
24732,1082.905
24733,41756.957
24734,57423.93999999999
24735,1175.49
24736,102501.41900000001
24737,1844.7289999999998
24738,3130.112
24739,1284.956
24740,71069.824
24741,39104.645000000004
24742,4502.237
24743,1586.189
24744,9172.716
24745,80370.70400000001
24746,46915.412000000004
24747,3567.839
24748,1352.183
24749,16265.170000000002
24750,1276.1560000000002
24751,1084.6200000000001
24752,53405.471
24753,48976.646
24754,1915.307
24755,8902.445
24756,5329.682999999999
24757,3268.13
24758,53688.648
24759,51170.520000000004
24760,106653.96300000002
24761,71773.546
24762,2709.4425
24763,49718.745
24764,1600.2
24765,15656.791000000001
24766,2904.411
24767,124635.45199999998
24768,40967.177
24769,2345.3430000000003
24770,33897.455
24771,2130.51
24772,5799.040000000001
24773,34495.196
24774,3511.278
24775,647.15
24776,7950.508000000002
24777,9585.791000000001
24778,1170.1
24779,44239.89600000001
24780,95904.04000000001
24781,27964.581
24782,1168.41
24783,1424.38
24784,7731.009
24785,6211.280000000001
24786,61247.823
24787,773.84
24788,20369.208000000002
24789,1878.0520000000001
24790,692.57
24791,9337.149999999998
24792,303.975
24793,95895.93199999999
24794,71514.15400000001
24795,103.29
24796,724.075
24797,56806.429000000004
24798,58901.787
24799,52171.719
24800,1605.69
24801,1934.012
24802,5752.880999999999
24803,8357.676000000001
24804,6077.894
24805,42736.821
24806,21986.938
24807,73628.363
24808,81317.252
24809,103880.77500000001
24810,50511.922999999995
24811,91095.55900000001
24812,30846.499
24813,16932.928999999996
24814,58448.61100000001
24815,8487.198
24816,164.675
24817,144757.557
24818,27948.332000000002
24819,38842.752
24820,52704.49500000001
24821,42457.46699999999
24822,9961.429
24823,103437.856
24824,369590.50999999995
24825,4478.265
24826,2692.3050000000003
24827,29906.637
24828,2501.0550000000007
24829,1869.325
24830,3592.5240000000003
24831,322.15
24832,68314.67799999999
24833,54695.56100000001
24834,2132.966
24835,1694.4899999999998
24836,54571.7
24837,15668.141999999998
24838,101668.197
24839,67843.582
24840,76622.542
24841,11293.035
24842,3889.5550000000003
24843,82605.106
24844,10382.575
24845,1341.835
24846,44013.479999999996
24847,80607.582
24848,124376.09200000002
24849,9757.130000000001
24850,135223.659
24851,6815.2840000000015
24852,93608.14000000001
24853,16258.087
24854,23966.333999999995
24855,46100.284
24856,717.6499999999999
24857,9949.778999999999
24858,92734.302
24859,4323.2
24860,1083.1100000000001
24861,28493.105000000003
24862,40985.04
24863,3104.8120000000004
24864,5906.385
24865,1580.74
24866,1085.948
24867,118632.16
24868,115270.021
24869,366.716
24870,36350.521
24871,1778.7529999999995
24872,1683.5050000000003
24873,66220.725
24874,11287.48
24875,7414.15
24876,84222.397
24877,4788.702
24878,9616.435000000001
24879,54056.844
24880,4259.851000000001
24881,65273.530000000006
24882,7642.125
24883,5014.886
24884,58242.611
24885,2470.66
24886,1530.199
24887,52807.261
24888,3119.490666666667
24889,3240.12
24890,1456.3799999999999
24891,279.691
24892,65058.50399999999
24893,5073.761
24894,7688.577999999999
24895,113.68299999999999
24896,7444.247
24897,78665.42000000001
24898,7235.5779999999995
24899,5890.166
24900,6217.474999999999
24901,4907.937
24902,6238.23375
24903,9091.511
24904,515.45
24905,4168.7029999999995
24906,1428.515
24907,1801.1919999999998
24908,59476.969000000005
24909,311.185
24910,1693.6950000000002
24911,52813.26700000001
24912,2764.866
24913,107195.503
24914,44949.19899999999
24915,47698.606999999996
24916,46196.785
24917,486.95
24918,61119.18999999999
24919,1238.1
24920,1638.605
24921,32269.769000000008
24922,1899.825
24923,896.4469999999999
24924,1578.5899999999997
24925,2944.4400000000005
24926,330.255
24927,1265.7900000000004
24928,4793.132
24929,3414.285
24930,7476.659
24931,6583.2339999999995
24932,24716.494000000002
24933,3251.264
24934,5942.617
24935,55210.952999999994
24936,2079.82
24937,64535.96599999999
24938,57659.638
24939,2507.71
24940,48993.903000000006
24941,1894.56
24942,79451.962
24943,128035.06899999999
24944,80827.631
24945,4836.6849999999995
24946,56343.152
24947,44373.63
24948,99361.40200000002
24949,1744.2419999999997
24950,108150.47600000002
24951,4048.8719999999994
24952,76674.31199999999
24953,49221.272
24954,51348.793000000005
24955,5453.423
24956,10212.07
24957,16727.93
24958,21206.035
24959,1670.1670000000001
24960,1488.194
24961,202289.626
24962,3950.9
24963,2473.5109999999995
24964,128137.067
24965,7776.291
24966,89813.66
24967,3787.03
24968,37504.495
24969,2088.505
24970,11427.41
24971,78377.06399999998
24972,86169.21399999999
24973,20509.875
24974,55617.765
24975,46441.96200000001
24976,6676.476000000001
24977,7257.638999999998
24978,96160.67500000002
24979,545.5150000000001
24980,42479.670000000006
24981,40402.808000000005
24982,1319.463
24983,19783.869
24984,60808.29
24985,18000.36
24986,126106.425
24987,18348.834000000003
24988,70107.97
24989,7281.721
24990,4665.697999999999
24991,68152.03300000001
24992,92227.38999999998
24993,1020.555
24994,3079.294
24995,38884.227000000006
24996,26406.052000000003
24997,1726.771
24998,197.47
24999,9661.593
25000,43349.547000000006
25001,89610.416
25002,7757.740999999999
25003,41709.727
25004,56453.739
25005,2266.6799999999994
25006,2495.202
25007,2139.111
25008,38675.226
25009,7869.008
25010,79424.448
25011,53543.79099999999
25012,82091.63900000001
25013,2535.585
25014,71651.16100000001
25015,28251.57
25016,7515.149999999999
25017,8324.056
25018,2633.7400000000002
25019,1170.05
25020,101732.93699999999
25021,1037.8899999999999
25022,8726.95
25023,1565.49
25024,43838.451
25025,76793.08
25026,898.21
25027,183.362
25028,31253.415
25029,106185.996
25030,35254.05399999999
25031,1235.501
25032,81284.653
25033,908.7299999999999
25034,2370.739
25035,19175.856000000003
25036,58042.721999999994
25037,8976.116
25038,2490.94
25039,820.4
25040,458.408
25041,60341.72799999999
25042,41006.864
25043,7022.7570000000005
25044,70204.874
25045,22933.683999999997
25046,1639.9
25047,43722.488
25048,10034.001
25049,3564.6040000000003
25050,85682.58
25051,3277.8269999999998
25052,1389.817
25053,5316.989
25054,62225.35200000001
25055,76874.6
25056,4596.914999999999
25057,2372.0060000000003
25058,115488.768
25059,8575.397
25060,43391.051999999996
25061,72576.73199999999
25062,1415.661
25063,65370.76699999999
25064,5477.629999999999
25065,331.236
25066,62944.04600000001
25067,810.449
25068,2375.0450000000005
25069,3375.0850000000005
25070,139672.105
25071,26181.515000000003
25072,5045.736
25073,66876.713
25074,3049.8940000000002
25075,49340.021
25076,62102.23
25077,25101.907
25078,42276.305
25079,20249.919
25080,409.765
25081,69616.668
25082,51341.23299999999
25083,10475.232999999998
25084,6015.652
25085,3181.383
25086,19743.829999999998
25087,66998.444
25088,96522.66500000001
25089,76044.566
25090,2159.883
25091,8009.502
25092,427.33299999999997
25093,36238.498
25094,55788.856999999996
25095,2544.3
25096,37093.767
25097,2720.061
25098,2744.795
25099,64.475
25100,1923.0700000000002
25101,80727.136
25102,16178.547
25103,157.526
25104,75031.01599999999
25105,9623.643999999998
25106,38961.623999999996
25107,1233.6139999999998
25108,137838.43099999998
25109,138742.722
25110,60576.359999999986
25111,6281.882
25112,48468.195
25113,34511.353
25114,16727.649
25115,1408.152
25116,7341.024
25117,1783.337
25118,4077.5130000000004
25119,4073.728
25120,1249.8349999999998
25121,116425.87399999998
25122,18570.469
25123,2252.9
25124,40504.549
25125,2028.482
25126,109410.03900000002
25127,1584.3200000000002
25128,1227.935
25129,954.5229999999999
25130,50355.947
25131,6639.58
25132,1085.42
25133,1012.05
25134,20814.126
25135,1505.8339999999998
25136,39471.04
25137,78296.10800000001
25138,5468.259
25139,43766.904
25140,58460.98400000001
25141,3227.621
25142,17696.999000000003
25143,171.378
25144,4999.03
25145,23910.306
25146,70300.433
25147,62085.77600000001
25148,685.0799999999999
25149,986.8299999999999
25150,6619.421
25151,4410.459
25152,7145.565
25153,1973.925
25154,2417.67
25155,86031.855
25156,97821.40400000001
25157,19664.028000000002
25158,3562.06
25159,21165.139000000003
25160,4420.933
25161,3490.8949999999995
25162,47339.91100000001
25163,55025.504
25164,5355.192000000001
25165,25991.675
25166,133838.178
25167,10466.311
25168,3961.756
25169,26237.824
25170,923.568
25171,130812.21
25172,1162.4775
25173,5933.5543333333335
25174,7328.366
25175,27141.952
25176,8348.201000000001
25177,7049.489000000001
25178,64566.897
25179,4848.764999999999
25180,8902.205
25181,105775.82500000003
25182,4905.374999999999
25183,5760.214999999999
25184,124561.361
25185,60180.81499999999
25186,57727.31100000001
25187,4346.031000000001
25188,6006.423666666667
25189,83241.88200000001
25190,5470.67
25191,136055.668
25192,3850.487
25193,96931.426
25194,1510.569
25195,5855.308
25196,6766.178
25197,2415.55
25198,4748.008
25199,6227.084
25200,510.418
25201,1563.165
25202,9854.59
25203,1974.098
25204,36545.14599999999
25205,251.475
25206,2284.14
25207,5187.748
25208,73558.809
25209,1497.175
25210,20628.530000000002
25211,5515.74
25212,845.3279999999999
25213,4834.5070000000005
25214,1701.8880000000001
25215,57262.577999999994
25216,13125.274000000001
25217,2108.2799999999997
25218,7537.0729999999985
25219,51085.226
25220,35726.309
25221,108347.223
25222,2841.153
25223,28742.642
25224,561.19
25225,31026.659000000003
25226,53119.478
25227,2077.084
25228,72711.70800000001
25229,74137.08
25230,41115.749
25231,85454.44399999999
25232,69260.277
25233,19495.315000000002
25234,3777.3019999999997
25235,456.245
25236,106513.18600000002
25237,3791.7599999999998
25238,3630.05
25239,832.316
25240,17499.843
25241,4542.0419999999995
25242,3959.925
25243,41652.775
25244,3443.9849999999997
25245,18560.671
25246,5883.663000000001
25247,3238.46
25248,1820.1349999999998
25249,2079.37
25250,114535.76499999998
25251,2597.9970000000003
25252,1369.29
25253,21636.407
25254,6298.7699999999995
25255,6919.286
25256,3131.7190000000005
25257,3925.5809999999997
25258,1208.6100000000001
25259,62520.24600000001
25260,240.718
25261,973.258
25262,1001.635
25263,29619.27
25264,5847.2429999999995
25265,470.02
25266,96718.04000000001
25267,3318.7599999999998
25268,7845.995999999999
25269,1140.115
25270,1832.6259999999997
25271,102608.95
25272,2014.766
25273,309.559
25274,2395.6600000000003
25275,113937.28399999999
25276,13859.973999999998
25277,4548.913
25278,9412.568000000001
25279,77076.15299999998
25280,2917.5660000000007
25281,69088.585
25282,2121.21
25283,596.525
25284,1999.58
25285,1112.8600000000001
25286,77699.383
25287,69838.94499999999
25288,100421.137
25289,11975.928
25290,7372.798
25291,86929.34999999999
25292,52000.289000000004
25293,3385.0649999999996
25294,65869.162
25295,8144.131000000001
25296,885.3149999999999
25297,605.017
25298,1222.4813333333332
25299,13345.55
25300,91533.88199999998
25301,58405.26899999999
25302,9256.131999999998
25303,2199.043
25304,56310.80700000001
25305,23736.563000000002
25306,2996.3
25307,2878.935
25308,14182.170000000002
25309,2649.4529999999995
25310,6663.293
25311,54598.626000000004
25312,35378.74199999999
25313,40269.208
25314,2834.0370000000003
25315,11416.573
25316,97376.163
25317,17415.311999999998
25318,8795.458999999999
25319,1603.8750000000002
25320,25700.552000000003
25321,42436.233
25322,2934.0739999999996
25323,7254.258
25324,1327.57
25325,144631.764
25326,66660.883
25327,56307.219999999994
25328,23517.457000000002
25329,2827.5250000000005
25330,7838.127
25331,49411.762
25332,10867.454999999998
25333,3962.3559999999998
25334,13231.635
25335,939.68
25336,5936.796
25337,49404.81799999999
25338,16467.588
25339,34606.755999999994
25340,49087.21
25341,679.4043333333334
25342,47233.518
25343,61903.365999999995
25344,21808.439
25345,459.9169999999999
25346,9917.897
25347,23005.115999999998
25348,82944.397
25349,2477.355
25350,2749.6119999999996
25351,3664.6410000000005
25352,2188.533
25353,7956.109000000001
25354,2987.7019999999998
25355,3452.5389999999998
25356,50407.591
25357,33965.643
25358,641.8299999999999
25359,993.4
25360,91794.86
25361,5159.074
25362,93494.072
25363,5156.864
25364,9306.125
25365,47109.655999999995
25366,2734.98
25367,1897.105
25368,1823.3
25369,51741.748
25370,215462.71899999998
25371,2878.91
25372,1656.304
25373,65723.095
25374,6158.153
25375,96410.552
25376,1856.3400000000001
25377,5330.2519999999995
25378,5745.441000000001
25379,33520.884999999995
25380,1336.77
25381,46936.649000000005
25382,2887.156
25383,1118.94
25384,1676.866
25385,5516.419
25386,32894.943
25387,3678.4130000000005
25388,76674.563
25389,46444.922000000006
25390,123563.46700000002
25391,6228.140999999999
25392,865.6176000000002
25393,3576.2400000000002
25394,37505.998999999996
25395,682.2230000000001
25396,17479.583999999995
25397,1778.5493333333336
25398,13683.528999999999
25399,3678.7300000000005
25400,94919.53099999999
25401,623.884
25402,1972.2469999999998
25403,84685.416
25404,3870.9600000000005
25405,66423.938
25406,101216.023
25407,8254.523
25408,6635.17
25409,1046.52
25410,6182.965000000001
25411,3397.845
25412,2690.04875
25413,275.87199999999996
25414,36688.43000000001
25415,2794.4685
25416,3854.559999999999
25417,96420.972
25418,6576.027
25419,127811.84100000001
25420,692.6189999999999
25421,113509.50700000001
25422,12177.478
25423,1596.65
25424,51482.876000000004
25425,1823.3199999999997
25426,6977.74
25427,3993.7290000000007
25428,73105.231
25429,1003.164
25430,7510.337999999998
25431,2273.82
25432,4068.1560000000004
25433,11245.990000000002
25434,5408.8206666666665
25435,5289.75
25436,2856.8450000000003
25437,92429.88
25438,839.34525
25439,70966.467
25440,2590.1
25441,925.2599999999996
25442,396.19
25443,2485.84
25444,3000.415
25445,3250.772
25446,15452.443
25447,5790.529
25448,48727.427
25449,5396.265
25450,2187.728
25451,5398.799999999999
25452,91378.089
25453,1818.3650000000002
25454,42048.471000000005
25455,1547.79
25456,30990.935000000005
25457,87950.534
25458,75453.41100000001
25459,563.975
25460,4307.368
25461,6391.298
25462,26978.051999999996
25463,81980.34
25464,6404.1990000000005
25465,43771.149
25466,64821.89700000001
25467,1639.05
25468,11233.732
25469,9125.458
25470,668.2
25471,66620.45300000001
25472,43381.131
25473,533.8405714285715
25474,2317.0
25475,10234.714
25476,178.19
25477,2246.28
25478,40961.2
25479,21988.717
25480,1743.4450000000002
25481,63119.10299999999
25482,3719.5649999999996
25483,4397.869
25484,89542.405
25485,128804.128
25486,1926.2
25487,328.75
25488,19783.917999999998
25489,1694.4899999999998
25490,2602.798
25491,6163.092999999999
25492,5576.3099999999995
25493,92101.875
25494,88230.554
25495,19072.023
25496,4115.088000000001
25497,19251.156
25498,6150.224
25499,5926.787
25500,2014.6299999999999
25501,2294.047
25502,2429.5449999999996
25503,2504.8450000000003
25504,3673.4
25505,1786.5099999999998
25506,11208.929
25507,56.288
25508,16983.349
25509,95611.332
25510,958.2400000000001
25511,7915.598666666667
25512,5604.319
25513,26122.679999999997
25514,5040.9220000000005
25515,9594.295999999998
25516,1222.855
25517,111497.36399999999
25518,17511.487
25519,5467.022
25520,6169.766000000001
25521,2648.994
25522,5707.485
25523,3271.7799999999997
25524,24534.481999999996
25525,1129.645
25526,43415.45999999999
25527,2728.18
25528,55731.545
25529,31088.788
25530,2317.5209999999997
25531,53882.141
25532,119024.367
25533,118316.03099999999
25534,3353.7580000000003
25535,99655.78300000001
25536,127502.253
25537,69025.193
25538,50979.306
25539,3042.63
25540,2111.05
25541,143827.896
25542,665.77
25543,15405.847999999998
25544,4120.85
25545,21909.193
25546,3249.931
25547,4377.76
25548,37734.20999999999
25549,13985.358999999997
25550,55906.33200000001
25551,4842.581666666667
25552,1053.9299999999998
25553,64440.64399999999
25554,10116.603999999998
25555,9651.123
25556,11653.099999999999
25557,6497.7840000000015
25558,80436.872
25559,58647.346
25560,5512.128999999999
25561,62018.342000000004
25562,2360.445
25563,61993.71
25564,10694.083
25565,7259.886
25566,105510.546
25567,42666.034
25568,637.6700000000001
25569,61778.54
25570,1457.026
25571,8653.842
25572,17983.688000000002
25573,16960.893
25574,135545.66999999998
25575,1454.5459999999998
25576,1122.191
25577,8592.741666666667
25578,11422.01
25579,53864.004
25580,40698.902
25581,36450.770000000004
25582,11478.903999999999
25583,4772.360000000001
25584,113157.535
25585,121456.6
25586,13051.985999999999
25587,95552.06799999998
25588,77581.016
25589,4199.023
25590,69063.515
25591,2734.3599999999997
25592,14904.806999999997
25593,27483.261
25594,2870.2660000000005
25595,13483.992000000002
25596,88780.682
25597,3964.6099999999997
25598,4226.109
25599,23333.317999999996
25600,378.2
25601,263.76
25602,8641.356
25603,2415.442
25604,1224.226
25605,6304.926666666666
25606,99345.901
25607,10512.138
25608,210.945
25609,3096.984
25610,1557.8400000000001
25611,1476.31
25612,2761.089
25613,3480.85
25614,85615.188
25615,25812.583000000002
25616,26781.712
25617,80852.785
25618,77071.712
25619,3201.799
25620,18640.238999999998
25621,51598.917
25622,61.73
25623,4777.280000000001
25624,3463.3700000000003
25625,71338.87700000001
25626,6689.263500000001
25627,62455.54299999999
25628,3213.73
25629,3921.1150000000002
25630,39739.975
25631,5554.361
25632,4408.443000000001
25633,1560.878
25634,18609.563000000002
25635,72501.394
25636,37170.474
25637,3912.095
25638,1087.48
25639,1449.765
25640,38727.062000000005
25641,45577.51000000001
25642,48264.656
25643,73013.728
25644,107947.15399999998
25645,126627.83199999998
25646,66608.02799999999
25647,58101.325
25648,119608.12700000001
25649,6794.048
25650,1767.726
25651,2683.374
25652,357.965
25653,92905.13999999998
25654,93036.77100000002
25655,1655.2350000000001
25656,1757.3
25657,33529.44900000001
25658,12163.242
25659,1666.89
25660,1293.496666666667
25661,7027.786999999999
25662,2300.45
25663,41122.82400000001
25664,5532.494999999999
25665,1987.884
25666,60446.420999999995
25667,2027.1730000000002
25668,1785.23
25669,18099.593
25670,1875.1730000000002
25671,1018.3950000000001
25672,5048.433999999999
25673,59051.25100000001
25674,112867.59
25675,1892.5790000000002
25676,4060.096
25677,10196.81
25678,46300.098
25679,1710.929
25680,1918.6650000000002
25681,2625.418333333333
25682,124903.179
25683,2536.325
25684,61760.208
25685,99776.85199999998
25686,115356.226
25687,26419.248
25688,55890.884000000005
25689,71066.085
25690,46251.849
25691,298.142
25692,1337.8449999999998
25693,5893.046
25694,1244.336
25695,1792.8300000000004
25696,53463.234
25697,2095.014
25698,73234.53900000002
25699,5078.2205
25700,1584.3899999999999
25701,78125.106
25702,948.5189999999999
25703,84807.475
25704,4593.9
25705,53586.433000000005
25706,1076.69
25707,86185.464
25708,18110.232
25709,3773.546
25710,4042.5
25711,1993.542
25712,6092.443
25713,5885.744999999999
25714,96584.525
25715,22450.617
25716,17176.89
25717,75296.938
25718,45319.391
25719,1674.5050000000003
25720,4124.912000000001
25721,79284.058
25722,9865.817
25723,123154.548
25724,54676.075
25725,4433.741999999999
25726,78442.32600000002
25727,27729.471999999998
25728,15443.791000000001
25729,1153.2450000000001
25730,53049.079000000005
25731,1295.9599999999998
25732,3621.822
25733,103626.48400000001
25734,3725.4219999999996
25735,8168.42
25736,1941.3899999999999
25737,114912.825
25738,2684.2725
25739,69391.958
25740,9610.912999999999
25741,4522.201999999999
25742,1229.835
25743,82347.731
25744,51430.193999999996
25745,2419.1670000000004
25746,19195.842000000004
25747,5527.987
25748,12771.900000000003
25749,3882.7309999999998
25750,2498.7290000000003
25751,2592.87
25752,6841.738
25753,15379.745
25754,17889.328
25755,95261.388
25756,1953.2279999999998
25757,74629.892
25758,46974.311
25759,8594.086000000001
25760,98289.248
25761,2461.506
25762,2176.661
25763,46329.458999999995
25764,1658.0810000000001
25765,1464.1399999999999
25766,111437.281
25767,4795.880000000002
25768,7790.15
25769,4169.599
25770,36927.781
25771,88305.09200000003
25772,7444.683999999999
25773,42544.062
25774,12558.003
25775,220.63000000000002
25776,945.9399999999999
25777,41083.242
25778,7894.460000000001
25779,23410.239999999998
25780,1154.62
25781,55625.777
25782,94297.72099999999
25783,50032.92600000001
25784,12164.739
25785,1191.0620000000001
25786,4956.567000000001
25787,107813.379
25788,82347.62599999999
25789,126719.03900000002
25790,38755.09300000001
25791,106106.36799999999
25792,1134.4660000000001
25793,650.654
25794,5150.250999999999
25795,6648.121000000001
25796,13610.400000000003
25797,67765.484
25798,538.6299999999999
25799,30315.49199999999
25800,81017.144
25801,894.6030000000003
25802,839.3233333333332
25803,1413.7649999999999
25804,370.654
25805,556.19
25806,32471.262
25807,9711.359
25808,2043.5580000000002
25809,1320.615
25810,3093.5750000000003
25811,273.545
25812,2678.433
25813,34884.688
25814,20563.197
25815,2177.54
25816,43913.01699999999
25817,4890.3099999999995
25818,79917.354
25819,52346.011000000006
25820,54348.426
25821,2017.7625
25822,136.98399999999998
25823,16223.253
25824,2884.532
25825,86458.49100000001
25826,6710.985000000001
25827,3309.1009999999997
25828,63203.189
25829,8712.215
25830,6729.405000000001
25831,121732.22099999999
25832,4638.085
25833,12983.577000000001
25834,47413.960999999996
25835,43952.653000000006
25836,6994.007
25837,104500.568
25838,1724.2309999999998
25839,103818.76800000001
25840,1890.75
25841,6033.5470000000005
25842,1944.9589999999996
25843,735.323
25844,32432.581
25845,65006.209999999985
25846,1894.1200000000001
25847,99390.059
25848,3761.4800000000005
25849,56354.73400000001
25850,3405.071
25851,1467.74
25852,48603.706999999995
25853,31555.0
25854,182182.343
25855,76019.818
25856,35490.594
25857,1978.738
25858,5342.710999999999
25859,6724.325999999999
25860,83937.10899999998
25861,3141.665
25862,2861.2799999999997
25863,43832.293000000005
25864,58812.583999999995
25865,2310.856
25866,4082.9440000000004
25867,1842.6740000000002
25868,6617.161
25869,9506.083
25870,2733.081
25871,18005.106000000003
25872,24951.628000000004
25873,41708.70900000001
25874,64182.56499999999
25875,43280.76499999999
25876,5330.146999999999
25877,629.068
25878,64143.928
25879,1322.95
25880,12528.775
25881,63083.024
25882,2828.8599999999997
25883,110940.70899999999
25884,17057.163
25885,127621.14200000002
25886,7388.794000000002
25887,704.6249999999999
25888,2650.121
25889,79191.184
25890,6652.876000000001
25891,1417.3229999999999
25892,3162.799
25893,1636.425
25894,73433.37999999999
25895,27682.273999999998
25896,29100.316
25897,77527.36
25898,129224.375
25899,91715.84199999999
25900,3334.361
25901,6952.439625000001
25902,10651.754999999997
25903,3110.227
25904,3845.6760000000004
25905,1374.33
25906,892.9
25907,42809.43800000001
25908,73263.524
25909,4158.39
25910,1803.852
25911,86271.501
25912,8225.18
25913,363.625
25914,19583.911
25915,55977.375
25916,13941.139
25917,78768.52699999999
25918,1081.225
25919,120636.65899999999
25920,109710.13
25921,3456.1520000000005
25922,85195.68999999999
25923,68477.994
25924,37092.202000000005
25925,1242.4099999999999
25926,66738.578
25927,71306.90599999999
25928,12462.414999999999
25929,2091.387
25930,47477.317
25931,50229.35100000001
25932,6306.357000000001
25933,70748.507
25934,19516.9
25935,43360.115
25936,742.8950000000002
25937,7648.659999999999
25938,56895.33999999999
25939,72882.574
25940,763.1159999999999
25941,1131.75
25942,60.077
25943,54586.24500000001
25944,6471.812
25945,28773.578999999998
25946,9720.865999999998
25947,2177.112
25948,67716.359
25949,20707.684
25950,38342.488
25951,2697.255
25952,233.35299999999998
25953,43335.254
25954,5115.3
25955,102380.356
25956,7889.1849999999995
25957,1103.4699999999998
25958,141695.305
25959,251.34
25960,2208.52
25961,63046.098
25962,243.821
25963,144855.524
25964,2386.8106666666667
25965,483.808
25966,349.89500000000004
25967,3013.0950000000003
25968,1098.1979999999999
25969,6268.78
